word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
gelding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gem,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gemini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genealogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
generality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generalization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generosity,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
generous,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
genesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genetics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gent,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
genteel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gentleness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gentry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
genuine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
genus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geometry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geranium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geriatric,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
germ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
german,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
germane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
germinate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
germination,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gestation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gesture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghastly,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ghetto,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ghost,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ghostly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
giant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gibberish,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gift,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
gifted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gigantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giggle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gimp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ginger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gingerbread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gingerly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giraffe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
girdle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
giving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glabrous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glacial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glacier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glad,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
glade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gladiator,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gladness,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
glance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glare,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
glaring,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glasses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glassware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glaze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gleam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glee,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
glen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glide,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
glimmer,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
glimpse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glitter,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
glittering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
globe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
globular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gloom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gloomy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
glorification,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
glorify,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
glory,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
gloss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glossary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glossy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glow,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
glowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glucose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glum,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
glut,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gluten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gluttony,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
glycerin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gnat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gnome,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
goat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goatee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gob,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gobble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goblet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goblin,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
god,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
goddess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godfather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godless,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
godly,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
godsend,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
goggle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goggles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
golf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gondola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gonorrhea,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
goo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
good,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
goodbye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodness,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
goods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodwill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gooey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gore,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
gorge,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gorgeous,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gorilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gory,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
gospel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gossip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gouge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gourmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
govern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
governess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
governing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
government,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
governor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grab,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graceful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gracious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graciously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gradient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gradual,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gradually,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graduation,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
grain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grammar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
grand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandchildren,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
grandeur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandfather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
grandiose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandmother,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grant,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
granted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grantee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grantor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grapes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graphics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grapple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grasp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grasping,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
grass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grasshopper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grassy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grateful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gratify,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
grating,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gratis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gratitude,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
gratuitous,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gratuity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grave,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
gravel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gravitate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gravitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gravity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gravy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gray,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
graze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greasy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
greater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greatest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greatly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greatness,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
greed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
greedy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
green,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
greenhouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greeting,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gregarious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grenade,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
grey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greyhound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gridiron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grief,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grievance,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
grieve,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
grievous,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grille,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grim,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
grime,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grimy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grin,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
grind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grinder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grinding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grisly,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
grist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gritty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grizzly,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
groan,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
grocer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groceries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grocery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groggy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grope,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
gross,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grotesque,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grotto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
grounded,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
groundless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groundwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grouping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grow,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
growl,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
growling,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grudge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grudgingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gruesome,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gruff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grumble,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grumpy,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
grunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guarantee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guaranty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guard,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
guarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guardian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guardianship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gubernatorial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guerilla,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
guess,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
guesswork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guidance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guidebook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
guild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guillotine,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
guilt,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
guilty,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guitar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gulf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gullible,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
gully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gulp,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
gum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gun,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
gunner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunpowder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
guru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gush,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
gusset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gusty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gutter,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
guy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guzzling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gymnasium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gymnast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gymnastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gymnastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gynecology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gypsy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gyroscope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
habit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
habitat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
habitation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
habitual,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
habitually,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hacienda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hag,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
haggard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
haggle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hairy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
half,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halfway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hallowed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hallucination,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
halo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halter,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
halting,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
halve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hammering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hammock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hamstring,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handbook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
handful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handicap,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
handicraft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handiwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handkerchief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handsome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handwriting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hangar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hanging,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
hangman,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hangout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hankering,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hap,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
haphazard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
